primary_school,full_service_restaurant,hospital,large_hotel,large_office,medium_office,midrise_apartment,outpatient,supermarket,strip_mall,standalone_retail,small_office,small_hotel,secondary_school,quick_service_restaurant,warehouse
48.88454856,24.81244249,875.8207251,282.5768501,274.5962585,33.57535218,29.9217837,152.1853061,137.0671772,15.10699921,12.56968366,4.228018768,54.1472683,105.5612976,15.24575246,15.41582427
40.31488951,38.84934239,931.9982851,339.6322274,272.2217971,18.77135218,31.22920855,204.8714719,168.4022223,14.31208999,25.33344962,1.925018768,69.48491363,87.65098831,28.28315335,6.492824274
40.24564553,53.39636938,941.0433547,369.6874756,547.4662295,23.93488978,36.07533111,243.0567706,191.6752618,26.07868193,36.18013619,1.925018768,92.36546254,87.53093292,29.54386663,6.492824274
40.26996446,56.60790393,1025.205666,398.6340114,749.3631707,46.96656471,34.96363277,261.0263633,227.3086527,46.14101225,57.1189188,2.079580495,126.8606174,253.5810175,25.3165276,6.492824274
40.30320821,48.83618998,1028.804916,338.4169005,872.2127094,44.21395935,34.87714769,278.6832676,213.9743232,70.73567148,82.38590041,2.430844246,114.2449689,494.8092265,27.113356,6.492824274
47.26309407,61.22033546,1037.457166,296.2082593,758.4846762,52.44749066,36.0038424,283.2619754,254.3201007,75.1742211,85.71629219,2.58318828,89.06899535,484.4910848,34.6845254,9.04585816
71.00818811,64.45678396,1039.356279,295.87779,835.6276819,44.78304005,39.46327939,288.1687626,280.3637905,81.06341385,90.74255639,3.204445558,88.8482717,675.1411146,37.67684074,16.53400046
73.70919824,66.79579032,1037.906815,295.0276479,759.7901425,53.09398745,40.45293527,280.11474,309.6865134,84.47572053,93.61894035,3.806584699,89.88724063,629.5577708,37.91349287,18.08491735
73.56850164,58.8658775,1030.082785,275.6145433,840.8775395,47.28799556,41.30232458,293.4007645,317.6574741,85.8854667,94.8623918,3.40243367,91.70006803,730.8663879,37.76694448,19.68815736
77.43233802,57.06266968,1030.187823,276.4330953,764.4572897,54.36498082,42.60894575,292.6604304,314.5652789,85.67171973,94.77123442,3.894592751,92.84428019,650.8594678,31.62521227,19.46985769
77.06173108,56.00474781,1030.069583,275.4099582,840.8660727,47.0639887,44.51541303,291.6358347,306.5795331,85.63841007,95.08054305,3.545310974,92.20691094,752.9461624,31.09517871,20.1722108
77.05303622,65.02448402,1004.681266,304.3731792,812.2890226,54.23043768,52.84817658,291.3473006,307.3907224,84.75521825,94.5710882,3.995253785,95.55844131,672.5135187,30.78071752,18.68540687
74.0448576,63.82535506,958.637654,329.0827388,920.2777036,46.66936933,59.87692979,289.036354,269.473258,81.63456414,91.93971852,3.545308822,102.0697191,735.2339608,35.48375939,17.58392804
70.8302931,63.2250609,927.5270831,387.9299864,840.3948004,50.91252441,60.7901389,173.7901237,258.7076969,65.24696882,75.21504008,3.55014676,115.8348673,614.1597343,35.03819332,13.80518844
64.4867881,54.02239179,925.3200536,392.0024398,769.5798612,33.70181471,58.44693821,175.7462154,246.7761563,64.07732664,73.74954031,3.261005775,117.2176886,659.0261388,34.80665202,11.33833664
65.86995225,56.36122467,904.3042152,424.046891,676.7689345,40.17418061,60.39270345,165.651586,238.4738316,63.39880574,71.04460519,4.694706742,128.0821785,520.791324,30.22326573,16.04795601
48.9474986,53.0653398,904.5145021,394.3792635,431.4233277,41.6932351,53.49695893,120.838141,213.3572496,22.37764918,20.69360682,4.545895944,125.0086039,504.6379762,29.64599832,15.41582427
48.7394908,50.20704176,894.6545748,344.5030982,274.5950062,33.57535218,44.14937197,111.500007,135.011617,15.10699921,12.56968366,4.545656405,98.53470833,446.7015755,28.56298259,15.41582427
49.4265064,50.2040748,895.6830864,282.4502981,390.0887578,39.57214549,36.02014017,94.8509728,162.8305769,15.10699921,12.56968366,4.548623295,71.31816264,399.2348654,28.87018412,15.41582427
48.73674872,29.37917382,882.4459296,280.7932695,237.9284128,36.17162705,29.90197073,110.5028656,144.3853686,15.10699921,12.56968366,4.544823813,62.33722712,302.0967422,16.63345024,15.41582427
48.72472776,15.10540954,894.1280139,265.1589305,287.7695577,38.9361842,27.59140128,92.07009593,135.6064612,15.10699921,12.56968366,5.092763369,56.74716692,300.2966104,9.985116546,15.41582427
48.71658569,15.12469948,894.1851609,256.4662735,287.7695573,38.9361842,26.01296391,107.5088503,133.6588407,15.10699921,12.56968366,4.778024131,52.73045803,153.4840149,9.995257092,15.41582427
48.7132914,15.13084915,891.8513189,255.5207774,287.7695569,38.9361842,25.01431882,86.6929484,133.1637248,15.10699921,12.56968366,4.778024131,51.43607616,196.2910211,9.994717721,15.41582427
48.94246811,15.307887,974.402924,262.6770259,299.9917552,38.9361842,26.40564211,143.018744,141.0530672,15.10699921,12.56968366,4.778024131,51.67534661,105.6304069,10.1704054,15.41582427
48.90414052,26.49258641,970.0532555,289.402674,349.3577671,41.61660021,31.25796053,151.9135405,140.4770666,15.10699921,12.56968366,5.053026812,60.04750985,105.5957626,15.64570833,15.41582427
94.31078147,40.91758464,1192.879848,371.2179716,974.9565655,70.98681212,32.89597982,206.0316812,187.4640802,15.47588089,26.15175062,9.055710002,88.88027249,726.3684256,28.96248254,15.11040033
104.3725993,54.69751276,1328.44483,402.9376466,1071.879539,94.26058721,37.849792,245.7591212,210.4603891,26.57022249,36.32461539,9.49797788,114.1622262,814.2502741,30.66247739,37.55529751
166.4941559,58.15093226,1373.19607,356.6170671,1611.545631,179.1542808,39.42472847,260.9032671,290.8481771,44.8880792,55.64391045,17.18918743,104.17306,982.9580353,26.58087078,59.16386494
184.6289861,51.88180726,1411.492133,325.4451691,1578.303815,179.3585849,38.45313973,275.178739,328.0828857,67.64039621,79.03708287,17.6935218,102.530139,1008.611297,27.50623021,76.69504179
199.2568214,60.73289718,1425.355879,278.9811603,1535.41869,182.2640482,37.91790552,278.7967439,329.4792612,71.09782262,81.55952504,17.94573879,83.5906863,1027.335767,34.17507185,79.96500583
214.1808185,65.50980255,1434.350358,281.7690408,1539.365076,188.9535137,40.57048329,282.9999628,349.8026904,76.50810871,86.06835859,18.14648221,85.46371206,1039.871896,37.21630784,83.28829695
229.6540858,67.13617221,1400.844134,282.340086,1488.551819,189.1937478,41.86576043,275.3198657,351.741609,80.2744068,89.33216552,17.39794736,87.54211791,1043.496949,37.83697626,78.48145309
233.3841838,58.30150214,1442.807912,272.0461125,1549.705382,195.7320467,42.23424556,291.4449663,355.0064268,83.34813202,92.44365359,18.25385999,88.51693665,1034.311167,37.31999544,86.14432413
231.6882695,54.98925158,1449.88091,270.9190599,1549.975817,189.9453213,42.20326827,294.6444732,347.7023632,85.70342579,95.03299537,18.13893311,88.33170774,1024.696401,30.11197246,86.05560015
226.7622371,52.71080033,1456.193366,269.9484277,1548.979122,190.1742802,43.78822678,294.790593,340.0708166,86.42802223,95.975815,18.07749227,87.36516764,1005.832894,29.06096277,85.2149695
226.1943708,62.34485299,1465.939949,299.2041169,1598.933193,194.404293,52.27804871,292.0317343,338.8255396,83.91820033,93.59971148,18.09375868,91.37700349,996.4147164,29.10310571,84.20845482
196.0029808,63.83721488,1467.173045,331.9955017,1475.085549,177.0659169,57.80502913,289.168893,334.0462312,80.60723115,90.78924496,12.4888591,103.2071606,954.6061248,35.01964024,30.18439975
133.9543556,64.1960045,1137.5251,384.3398672,1262.477623,121.6045867,59.00027671,173.2146588,319.5356823,64.46013498,74.33300329,9.994027487,108.8894343,855.3674894,34.26239154,11.89234847
133.2946704,54.40373955,1135.275543,396.3178445,1257.426106,117.6279697,57.87701028,174.3168347,308.3135362,63.61794832,73.21900636,10.27997473,112.5914526,863.0854627,34.23317103,12.31457861
104.9074563,55.47450425,1012.813077,435.6789182,1146.026676,105.6024984,59.03849716,164.7652327,289.5401078,64.23402723,72.00046375,10.87759684,126.0674641,777.2354101,29.53117207,15.41582427
48.8952955,52.11036464,973.9098227,412.684346,1123.225646,102.4967793,51.63555947,121.2084417,213.583212,22.37764918,20.69360682,10.66886104,119.4240341,105.5780261,28.74371523,15.41582427
48.69584405,50.20880452,906.0303861,344.3587971,349.3565146,41.61660021,42.3124977,112.468905,135.4136873,15.10699921,12.56968366,5.053026812,90.54050964,263.5747742,27.7618215,15.41582427
49.38811885,49.04763803,906.8370964,275.4417152,299.9917551,38.9361842,34.26674513,96.20212324,163.1650501,15.10699921,12.56968366,4.778024131,66.07632056,105.9766847,27.89017771,15.41582427
48.67631975,27.91612432,893.7647417,267.0537557,287.7695568,38.9361842,28.37400319,112.333509,144.5541579,15.10699921,12.56968366,4.778024131,58.24906863,105.1209842,16.18590246,15.41582427
48.66567637,15.0968915,893.9512426,263.591665,287.7695577,38.9361842,26.4303637,91.84104346,134.4627273,15.10699921,12.56968366,4.778024131,54.79913389,105.1076521,9.97375272,15.41582427
48.65986116,15.12225315,893.1358037,256.0942556,287.769558,38.9361842,25.49034786,110.007109,133.2615158,15.10699921,12.56968366,4.778024131,51.86997296,105.1028566,9.991271596,15.41582427
48.65495241,15.13009664,894.1571778,255.073499,287.7695581,38.9361842,24.96580369,90.67709801,133.1254373,15.10699921,12.56968366,4.778024131,51.32501218,105.0989096,9.992930622,15.41582427
50.03211987,15.97768986,988.0901527,263.2976674,487.6974118,38.9361842,26.90161935,146.5516918,161.8311274,15.10699921,12.56968366,4.778024131,52.4865328,107.8602893,10.84056367,15.41582427
49.82774638,28.21375938,989.8536264,289.9756742,349.3577674,41.61660021,31.94818337,148.562469,161.7578692,15.10699921,12.56968366,5.053026812,60.97796371,107.4512887,16.66270189,15.41582427
97.24576011,42.06272115,1210.603275,371.3972315,978.3951488,72.77567912,33.54414381,209.4831421,210.6844828,17.83579672,29.01188979,8.664485671,89.69656703,720.9543807,29.57353354,15.11040033
106.4781582,55.47435894,1342.095428,400.5952603,1069.792684,95.48194227,38.50581552,247.7180732,224.2622657,27.5132672,37.76394003,9.283744883,114.6949067,808.5484429,30.77821877,37.65901983
160.7898549,57.16327235,1391.262924,349.8209818,1612.017044,178.1397192,38.50753601,263.3319533,289.3555977,46.28254626,57.72821974,16.69452635,103.3944715,955.2671949,25.78441898,60.47393229
170.6209399,48.83777428,1430.465595,321.7964019,1576.622744,173.5386223,36.29341768,279.3563668,322.7691755,70.81992543,82.99942424,16.94203526,100.186742,962.9508694,25.80718472,75.54679396
184.3187973,57.37748651,1443.312459,274.5400376,1530.902112,176.3334382,35.36300599,285.3295591,321.4214379,76.09756267,87.41787311,17.19516515,80.76504063,983.1696711,32.40785843,77.96154427
198.7348436,62.36663516,1450.30906,276.8976178,1535.681275,182.6978338,37.57273955,289.7951297,336.8869436,81.33424013,91.89507885,17.38703593,82.28218414,995.5478912,35.53278796,80.76680178
212.3914263,65.41518245,1414.066845,277.8280171,1484.439838,182.9712577,39.15313544,280.4974168,341.1932931,83.46319824,93.34458016,16.7282368,84.4715343,1006.026114,36.31656811,76.02909179
221.8825205,57.06338161,1453.099066,269.6248778,1544.5383,191.6420155,40.53994469,294.2600568,349.8016355,84.70301216,94.26608896,17.8077544,86.63408028,1016.090762,36.43981823,84.49450908
230.8966686,55.3255937,1459.960164,270.8397209,1553.273786,190.200258,42.01096004,291.4701404,348.6416601,83.07462452,92.50218469,18.03723272,88.05318616,1027.35627,30.27607285,85.68968161
227.7234386,53.23552639,1463.646972,271.0219409,1553.990836,192.0121914,44.1372673,286.2533699,342.8652257,80.34774453,89.71069577,18.12789492,87.55007051,1015.201507,29.37764931,85.76600656
221.3361194,61.55800863,1470.986997,298.8993731,1599.439623,194.2889811,51.67616789,282.5045111,336.926765,77.41664258,87.21860482,17.97644897,90.37803382,993.1863082,28.78994361,84.11423535
193.7518946,63.72410717,1471.32169,330.9367369,1477.82814,177.8147417,57.26923591,281.4297246,330.8943993,75.08580149,86.09204213,12.37239693,102.3089429,945.1720754,34.86608258,29.58616392
133.8548887,64.66942582,1137.52186,382.9302175,1265.203278,123.8167665,58.73201746,171.1562254,315.9356096,60.84300577,71.88590208,9.952270374,108.3201395,827.7211986,34.26849552,11.9769578
134.9002692,55.72193972,1135.086783,394.3013493,1256.6491,119.6386092,57.78166036,174.1365103,297.4477604,60.65344025,71.11034772,10.2514567,112.5928342,823.0276364,34.31803167,12.05330921
111.120556,58.29734035,1012.013733,430.3822487,1142.6804,109.3973169,59.83629605,163.7942949,283.0213426,61.18126024,69.20413916,10.9526247,127.3621991,742.0601694,30.11043265,15.41582427
48.70663308,55.56612779,973.1940567,407.4941761,1119.141673,107.5983824,53.64054431,120.0001381,212.6149806,22.37764918,20.69360682,10.94952663,122.367947,105.198203,29.92756495,15.41582427
48.71178253,53.54299221,906.0458014,341.1674238,349.3565147,41.61660021,44.59009354,109.5450672,137.2974049,15.10699921,12.56968366,5.053026812,93.71169553,407.9302699,29.16921366,15.41582427
49.395972,52.10131457,906.7793331,272.5622149,299.9917559,38.9361842,36.35306723,94.01248299,164.2805341,15.10699921,12.56968366,4.778024131,68.91448347,105.9881542,29.11140755,15.41582427
48.69229912,30.98176398,893.8401517,262.854562,504.4768329,38.9361842,30.71372616,109.6285547,146.5266503,15.10699921,12.56968366,4.778024131,61.61197823,105.1494217,17.12716989,15.41582427
48.686377,15.11749925,894.2975394,264.4239406,287.7695582,38.9361842,29.03902384,90.93165397,137.4185218,15.10699921,12.56968366,4.778024131,58.55607376,105.1436593,10.00014319,15.41582427
48.6819112,15.14459533,894.2548517,256.5442062,287.7695577,48.45404281,27.987701,101.5355462,135.6307713,15.10699921,12.56968366,4.778024131,55.45669255,105.1397785,10.01435716,15.41582427
48.67278222,15.14296847,894.2370715,255.7000743,287.769558,38.9361842,26.89831129,80.41492089,134.9454464,15.10699921,12.56968366,4.778024131,54.04783456,105.1253703,10.0058114,15.41582427
48.94810991,15.3247521,984.7381379,262.238642,436.4109091,38.9361842,28.49606078,144.2600896,143.1759379,15.10699921,12.56968366,4.778024131,54.74442457,105.6795742,10.18659106,15.41582427
48.92661471,29.38012099,998.2825758,289.3291566,415.9395024,50.89169492,33.56443522,146.8937229,142.4760487,15.10699921,12.56968366,5.053026812,63.24167705,105.640104,16.60497489,15.41582427
101.0477946,43.30699153,1228.997001,369.6441759,979.0981791,70.66461679,34.76824688,204.2820488,192.2751407,12.2333934,20.71611327,9.000041128,91.51853552,713.7808184,29.75392754,15.11040033
109.9838508,56.57955052,1365.717709,394.699134,1068.92206,97.26588566,38.74403066,244.245005,213.7817742,23.81710278,33.89770691,9.26284703,115.8163762,808.0623381,31.17084731,37.92558975
165.7433652,58.663931,1412.552504,350.009626,1615.511462,179.687879,38.98129188,263.5794084,292.2254015,45.74374674,56.07070498,16.78800046,104.8492317,963.6596863,26.38572936,60.93956268
178.7150183,51.42657129,1450.753096,324.385701,1583.345186,175.7278491,37.39153445,281.8863308,328.9003734,70.31588782,81.18801787,17.20238187,102.6170922,989.0442758,27.07997982,76.51875284
198.7171575,61.73150884,1462.790086,278.8561345,1546.332515,180.4445114,37.50877538,287.8855865,332.5315955,75.35475776,85.16262182,17.70770336,84.37910459,1025.193406,34.5031064,79.85974134
211.3040755,66.70685034,1468.540575,281.8437912,1555.104628,187.6869277,39.67910452,292.7996245,350.360574,81.10484661,89.94040902,18.00586009,85.54167385,1040.234615,37.58147637,82.64808306
219.3902407,67.12441386,1430.055605,282.2455031,1497.256161,186.922409,40.71502438,286.0135116,352.511353,85.43374517,93.7029353,17.23798658,86.66538231,1042.970227,37.78341865,77.50177257
221.7029366,58.4874768,1464.972235,272.5557942,1551.728486,193.0932382,40.85296785,301.0002198,355.3520974,87.68721035,95.9448948,18.12939864,87.12605872,1040.320194,37.34005315,85.28529927
219.4131836,54.49246406,1466.874146,270.039812,1549.982112,186.2606122,39.836288,300.0282509,342.8409164,87.19891061,95.54982995,17.87873649,86.20543313,1016.577013,29.79123623,84.08493739
205.7820454,50.09968746,1467.345961,266.4357084,1544.332452,182.5459933,39.81182144,298.3828527,328.4411455,86.68677968,95.2691804,17.511018,83.57089049,967.5168509,27.6073272,82.26395795
193.46488,58.20829347,1471.515172,293.828118,1581.75093,179.3142667,45.75838362,297.4987058,321.9832353,85.73557675,94.64693486,17.01543436,85.75217458,942.592412,26.84931242,79.65826197
162.7318233,60.76888679,1471.401969,327.846103,1462.700093,164.4711331,52.31113424,293.1914516,320.7004687,82.04385441,91.44067732,11.4842047,98.523511,920.8199363,33.33252465,23.38468997
132.7830907,63.58410693,1137.260164,381.9110786,1263.328338,116.8513183,55.43161427,175.4136039,312.3991504,66.15569776,75.42973883,9.352548755,105.9573329,811.7887128,33.63503589,6.492824274
133.8845452,54.64724763,1136.004205,394.6789784,1257.636027,116.2590877,55.10278532,177.0946974,305.2276503,65.85516466,75.07757535,9.897630891,110.5500433,818.2748873,33.92871406,9.467157608
108.8444336,56.80134307,1012.844685,430.645204,1142.862704,106.928493,57.05193301,166.7367937,288.8360553,65.43250253,72.80475416,10.6542372,124.9389001,742.2612106,29.56372729,15.41582427
48.89234779,53.8943826,973.8585741,407.0422883,1119.239185,105.0472956,50.60312213,122.5524925,211.7735809,22.37764918,20.69360682,10.58796877,119.4568632,105.5835215,29.18040735,15.41582427
48.68780313,51.63002408,906.0651345,339.9050432,349.3565152,41.61660021,41.43596558,115.4429916,136.4387334,15.10699921,12.56968366,5.053026812,90.55945,105.1509606,28.18411105,15.41582427
49.37123802,50.23110815,906.7806131,271.070058,299.9917555,38.9361842,33.44385128,96.8923096,163.5253616,15.10699921,12.56968366,4.778024131,65.95591601,105.9601885,28.24884092,15.41582427
48.66406211,28.67675267,893.7792626,264.3262437,287.7695578,38.9361842,27.65915006,110.1809469,145.0830536,15.10699921,12.56968366,4.778024131,58.20132281,105.1106449,16.4306227,15.41582427
48.6545381,15.10265571,894.4024627,262.8920717,287.7695588,38.9361842,25.78225036,92.6473282,135.3495401,15.10699921,12.56968366,4.778024131,54.71928002,105.097307,9.980173607,15.41582427
48.6442958,15.12167032,894.4276668,255.3068557,287.7695591,38.9361842,24.31587581,108.4894981,133.3697198,15.10699921,12.56968366,4.778024131,50.73537231,105.081736,9.989443519,15.41582427
48.63129353,15.11571765,894.3023436,253.7038146,287.7695588,38.9361842,23.07397346,93.4304827,132.3403179,15.10699921,12.56968366,4.778024131,48.84229096,105.0603542,9.978423283,15.41582427
48.89875256,15.29218562,981.670287,261.4366775,299.9917561,38.9361842,24.68209377,148.2102508,140.2482442,15.10699921,12.56968366,4.778024131,49.44643175,105.5999525,10.15401129,15.41582427
48.8768408,24.83702111,983.1962709,287.6985036,349.3577694,41.61660021,29.51203409,148.7436205,139.4296136,15.10699921,12.56968366,5.053026812,57.64382342,105.5606384,15.18738907,15.41582427
91.27091714,38.98834867,1205.65922,369.580777,977.5693043,69.82348628,30.85444701,209.800089,183.8681693,18.17979802,29.24481218,7.94019137,86.07644723,719.2710882,28.41018033,15.11040033
99.26427136,53.41987379,1347.272298,405.5010165,1071.998079,92.79077283,36.30055745,249.4550122,208.2515637,29.06858575,39.02028102,8.809284116,112.1652885,797.2852899,30.09321841,37.14462082
158.4140599,56.96141987,1398.864376,362.0341804,1609.634575,177.1432268,38.22836655,264.7361745,290.1305894,47.59800293,58.46647699,16.70093817,102.5630123,997.7317428,26.24753997,58.23860123
169.5948608,50.27596288,1437.279801,331.6883294,1575.085128,177.1750199,37.34325194,284.1020212,327.4403543,73.04346383,84.60315307,17.24310488,100.8023936,1030.582313,27.18231138,76.58838897
185.6580617,59.57300971,1448.606245,281.4364861,1529.413438,181.0062508,37.28514362,290.9983862,330.0986822,78.07649628,88.52145367,17.59209331,82.41290063,1060.255604,33.97387535,80.58324233
203.5388775,64.69660315,1454.525127,283.3910635,1533.536273,188.2162066,40.02127869,297.8094444,350.2359171,84.35210022,93.84850281,17.7930522,84.41456341,1065.086199,37.03330016,84.11742489
222.5060856,67.35243277,1419.354972,284.1018309,1484.472178,189.9371993,42.14148492,291.3112298,352.5348648,88.36426212,97.35483495,17.18334251,87.26507426,1065.080931,37.9235983,79.80864375
228.980289,58.31120382,1458.78059,275.257272,1540.976905,197.7038766,43.22403566,305.5480303,359.7688078,89.65599589,98.56175914,18.18429555,88.91206734,1065.09335,37.36976354,88.27125267
226.13709,53.72074961,1461.43626,274.3966518,1535.589051,191.3144726,43.12725621,305.0627088,351.0384965,89.72291963,98.64129363,18.06622386,88.40577502,1060.034056,30.04825112,88.42022544
220.1892973,51.08987824,1462.055099,273.2229158,1531.428275,191.4212367,44.53039082,303.3774857,341.4034101,89.63993853,98.72531657,17.99246077,87.08189346,1043.079686,28.88278362,87.56919836
221.6116437,60.85995402,1469.293734,301.7122291,1581.774865,196.0393304,52.92146134,300.3509935,339.6385171,87.35395342,96.72658095,17.99845953,90.988604,1027.094839,28.96461219,86.24919127
188.6651664,61.67216158,1470.435488,333.5459777,1461.923408,176.8599146,58.1070399,295.1287104,333.5512992,83.06026067,92.91881544,12.34076521,102.3416096,973.6956543,34.47151011,31.75252275
132.1937456,63.26192229,1136.699187,387.0558281,1259.82636,120.9365029,59.42727193,176.3387781,320.4807395,66.95494228,76.65564194,9.844416677,108.6923309,891.4515126,34.16180372,13.06460553
135.5327781,54.98273082,1136.08949,398.4559341,1254.904423,118.9377218,58.86943999,177.4234065,310.9269552,65.86501141,75.3928778,10.24425122,113.4417633,887.3552228,34.65176204,13.04762193
108.6515368,56.84181905,1012.936367,433.7910762,1142.808818,107.7207099,60.36204057,166.7485486,290.8103686,65.43647196,73.09010234,10.92101444,127.5121775,790.5234589,30.14713245,17.47422296
48.91519202,54.07829936,974.0024052,408.7510957,1119.363424,105.4111727,53.52600104,122.5679577,219.5870541,22.37764918,20.69360682,10.8452709,121.8355927,204.1347493,29.68468988,15.41582427
48.72260048,53.37041748,906.0000089,341.7676293,349.3565157,41.61660021,45.03644988,114.3196686,137.2808383,15.10699921,12.56968366,5.053026812,94.15771574,412.1372175,29.37756657,15.41582427
49.41632687,52.35845884,906.7222022,273.8875832,434.083269,38.9361842,37.00106283,96.38759975,164.7212931,15.10699921,12.56968366,4.778024131,69.72714137,253.0214193,29.52493885,15.41582427
48.69972545,30.56789236,893.9220673,264.3595134,351.7784811,42.30225657,30.61970995,109.5325788,146.5055318,15.10699921,12.56968366,4.778024131,61.46267852,105.1611788,16.99022964,15.41582427
48.68875736,15.11637754,894.373006,264.946518,287.7695592,44.62259988,28.63124107,91.32224215,136.4819396,14.65758075,11.97129268,4.778024131,58.01032659,105.1463893,9.997599607,15.41582427
48.68331119,15.14274042,894.3761875,257.3708812,287.7695588,38.9361842,27.49794469,108.9424739,135.0216906,14.65758075,11.97129268,4.778024131,54.7408364,105.1420992,10.01287376,15.41582427
48.683574,15.15232477,894.3477223,257.8991272,475.1747005,38.9361842,26.91883626,91.43775176,135.2483011,14.65758075,11.97129268,4.778024131,54.26717914,105.1490139,10.01539829,15.41582427
50.0903388,16.01737115,988.2998006,265.6030016,299.9917574,38.9361842,28.62180496,123.1938093,164.3339074,14.65758075,11.97129268,4.778024131,55.04864966,107.9700501,10.8804604,15.41582427
49.86146646,29.80116623,1001.14126,291.1791426,472.0836082,50.67591001,33.18687547,116.8817839,163.2015577,14.65758075,11.97129268,5.053026812,62.76045258,107.5107305,17.18038638,15.41582427
100.5806069,43.62371352,1231.244546,371.8052615,979.1494284,69.82975517,34.73032727,139.6308218,214.2968539,14.05101898,22.80126608,8.960576434,91.43825435,720.0361261,30.06192951,15.11040033
110.6825118,56.75731518,1365.557066,398.5134779,1068.301869,97.07250317,39.74602676,179.4042082,227.9113472,17.93525898,26.4079786,9.540270651,116.4485073,835.6331047,31.6162139,38.67648313
163.7294212,57.91480582,1410.214576,352.1149533,1611.330145,179.5218099,39.53440347,185.3177547,293.1383784,30.86345821,39.77080459,16.93626761,104.5468731,985.8121224,26.60166115,62.23222327
181.840085,51.38965622,1446.216173,327.764251,1578.034086,180.5980407,39.62782704,218.0724009,332.9082277,49.96065618,59.90525018,17.65365886,103.2527408,1030.852162,27.77528588,78.67992336
198.3755859,60.44234849,1456.458319,282.6147812,1532.774369,185.4834171,39.61053848,221.8833281,337.8563117,67.39216172,77.51707006,18.07501687,84.61246612,1064.133707,34.4760183,82.94345512
220.793947,66.57531527,1462.746494,285.6546012,1539.082479,194.7477781,42.61657043,225.7085587,358.511725,73.06668593,82.46386058,18.38054755,87.08730366,1075.709345,37.95308854,86.360031
235.0569936,68.23597236,1426.89844,287.369537,1488.243538,195.6028317,44.48078512,220.9399135,360.7643341,77.23309256,86.10795193,17.78802234,89.58315883,1087.158525,38.49191511,82.06194343
236.5083769,58.85455462,1461.849414,278.1970917,1537.482263,202.5725059,44.96029859,226.1278474,365.5628797,81.70527291,90.33601009,18.6818692,90.48651586,1091.485459,37.80766541,90.10463924
239.2557584,55.73281995,1463.656444,276.9534591,1540.050046,198.0500302,44.9860369,228.8131039,356.1330731,84.27227948,92.95174753,18.60614415,90.34337777,1081.185686,31.0379849,89.97070721
234.6705311,53.53543496,1465.868539,275.5888157,1543.577789,198.4734892,46.58959736,201.669995,348.0548766,83.54054431,92.30049078,18.580889,89.37326671,1059.98049,30.03509164,89.19060308
228.4917744,61.99910204,1473.133323,303.4881899,1590.444346,200.2363783,54.22024251,200.8717631,344.1935208,83.1089231,92.25866746,18.44267671,92.30007944,1040.306239,29.53915254,87.43538469
193.9395809,62.82662823,1473.494755,334.9921894,1463.747151,179.6010717,58.89563495,187.3062599,336.6174939,80.77986702,90.44754529,12.65980333,103.3404282,984.0542286,35.02336412,32.1938397
134.2717251,64.00525742,1136.993784,386.8022557,1259.679591,122.9867198,60.11501686,141.1331312,323.2379803,56.32606058,65.01449199,10.14461135,109.5489206,903.1385304,34.54868028,13.33427576
135.6096113,56.04804139,1139.039349,397.0941116,1253.959508,119.6202773,59.16764907,139.9422912,305.8123732,45.02183831,52.24875624,10.44727989,115.5202755,892.2720614,35.21356507,14.6974567
109.4158572,57.22647634,1011.955404,431.7842491,1141.267864,108.4340147,60.63320406,131.598745,282.6431466,49.1698822,55.09466319,11.0759415,127.7749608,788.316144,30.17571998,16.30660956
48.7078744,54.28973823,973.3248562,407.5034491,1118.500403,105.9232592,53.87491735,88.05368953,213.6116655,36.95078713,42.55041262,10.98794006,122.1268853,269.0931448,29.68391451,15.41582427
48.71917557,53.03616321,906.002161,341.5425402,349.3565163,41.61660021,44.87712637,107.363061,136.9532728,14.65758075,11.97129268,5.053026812,93.76631351,343.6709661,29.16667287,15.41582427
49.4078394,51.65663718,906.6989438,272.9429113,299.9917567,38.9361842,36.51355257,88.29978335,164.0949614,14.65758075,11.97129268,4.778024131,68.89026578,205.027677,29.0696615,15.41582427
48.68973376,29.8757978,893.7848466,263.3163278,287.7695588,38.9361842,30.16534158,106.6354545,145.7225385,14.65758075,11.97129268,4.778024131,60.63200688,151.9259181,16.78724009,15.41582427
48.67344169,15.10535186,894.4955185,272.7656908,237.9288329,33.57535218,27.59704878,83.51711218,133.0406968,14.65758075,11.97129268,4.228018768,59.40377228,105.1185655,9.985279532,15.41582427
48.66770899,15.1311396,894.3907035,256.5088581,237.9288332,33.57535218,26.25653666,100.2040577,131.6570005,14.65758075,11.97129268,4.228018768,52.92205288,105.1147358,10.00114723,15.41582427
48.66492863,15.13793435,894.0923274,256.7537194,237.9288331,33.57535218,25.17900878,79.21393267,131.5520556,14.65758075,11.97129268,4.228018768,51.53904703,105.1163226,10.00133602,15.41582427
48.93655424,15.31748132,883.1552432,265.2215502,250.1510304,33.57535218,25.82559126,102.9579762,139.2907092,14.65758075,11.97129268,4.228018768,50.69367801,105.6656325,10.17977377,15.41582427
48.90275966,24.65447646,909.0653429,273.1084311,274.5966806,33.57535218,29.54633371,81.07747624,137.2250591,14.65758075,11.97129268,4.228018768,52.91020176,105.6030135,14.97654837,15.41582427
