load,pv_cf
1275.87,0.5991
1281.37,0.5419
1343.32,0.3543
1164.94,0.1773
861.12,0.0917
802.42,0.0209
654.46,0
640.31,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
409.04,0.0138
577.89,0.0522
1275.47,0.2219
1256.03,0.4044
1275.89,0.5382
1300.67,0.6363
1275.12,0.6786
1338.73,0.6929
1340,0.6436
1329.32,0.5671
1355.45,0.4438
1167.26,0.2673
874.77,0.0849
802.4,0.0168
644.15,0
640.27,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
404.28,0.0201
428.4,0.0637
788.33,0.2182
740.47,0.3917
691.54,0.543
758.3,0.6336
760.52,0.6993
764.65,0.7203
430.14,0.6773
430.32,0.5834
479.31,0.449
411.28,0.2694
309.13,0.0963
284.68,0.0266
325.75,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
284.68,0.0221
309.13,0.0699
309.13,0.2212
272.46,0.4035
223.57,0.5555
223.57,0.6681
223.57,0.7233
223.57,0.7358
223.57,0.687
223.57,0.5889
272.46,0.4497
329.97,0.2698
309.13,0.1008
284.68,0.0317
325.75,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
404.06,0.0194
603.22,0.0613
1349.68,0.2134
1380.72,0.3935
1346.44,0.5363
1350.1,0.6275
1299.74,0.6841
1348.86,0.6964
1346.72,0.6619
1342.87,0.5817
1388.31,0.4456
1210.13,0.2705
934.21,0.0966
886.61,0.0261
713.06,0
707.04,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
406.24,0.0226
588.93,0.0692
1304.05,0.2141
1305.9,0.3855
1303.37,0.5234
1329.2,0.6241
1289.38,0.688
1344.2,0.6919
1344.64,0.661
1342.63,0.5826
1390.97,0.4416
1224.24,0.2672
956.6,0.1028
910.57,0.0326
732.66,0
698.75,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
404.51,0.0226
577.86,0.0746
1275.49,0.2142
1238.79,0.3785
1249.28,0.5292
1276.88,0.6244
1247.51,0.5492
1320.92,0.575
1334.1,0.6836
1336.66,0.5651
1387.26,0.4423
1207.63,0.2638
926.77,0.1011
864.78,0.0347
666.41,0
707.05,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
404.61,0.0208
577.83,0.0635
1275.47,0.2083
1238.76,0.4042
1254.57,0.5573
1271.02,0.6596
1233.03,0.7197
1296.01,0.7208
1303.01,0.6863
1304.75,0.5951
1355.06,0.4528
1179.44,0.2755
911.99,0.0998
872.13,0.029
666.42,0
707.06,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
404.65,0.0207
577.84,0.0632
1299.58,0.2205
1279.96,0.4049
1265.24,0.5642
1290.98,0.6757
1273.87,0.7403
1340.23,0.7401
1345.16,0.6923
1347.78,0.6066
1399.56,0.4604
1232.81,0.2803
978.04,0.1007
942.56,0.0286
766,0
753.09,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
521.87,0.0214
553.22,0.0662
919.28,0.2236
892.08,0.4083
847.59,0.5639
848.85,0.6532
846.92,0.7378
844.45,0.7471
505.08,0.6982
497.21,0.5935
526.15,0.4344
447,0.2652
309.13,0.1023
284.68,0.0359
325.75,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
284.68,0.0181
309.13,0.0588
309.13,0.219
272.46,0.4023
223.57,0.5482
223.57,0.6472
223.57,0.7184
223.57,0.7321
223.57,0.6905
223.57,0.6042
399.28,0.4637
456.82,0.2805
426.78,0.0987
284.68,0.0262
325.75,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
404,0.0246
577.88,0.0739
1320.95,0.1925
1321.44,0.3777
1291.3,0.5267
1309.03,0.6105
1274.33,0.6949
1335.9,0.6838
1337.65,0.665
1337.23,0.5443
1385.29,0.3442
1211.36,0.2359
940.97,0.0858
897.22,0.038
725.38,0
713.78,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
462.92,0.0145
658.49,0.0453
1380.75,0.0737
1380.71,0.2684
1343.81,0.4738
1347.45,0.5252
1299.76,0.6122
1352.65,0.4985
1354.16,0.6547
1354.58,0.5663
1406.94,0.4045
1236.09,0.2608
970.36,0.1131
898.71,0.0377
717.22,0
708.72,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
470.81,0.0174
660.15,0.0563
1386.44,0.2032
1386.79,0.3957
1347.82,0.5464
1360.7,0.6195
1325.64,0.707
1398.78,0.7058
1412.04,0.6543
1406.5,0.5882
1450.31,0.4419
1268.04,0.2468
999.98,0.0947
964.72,0.0257
798.39,0
778.37,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
516.02,0.0138
721.32,0.0414
1432.75,0.0664
1414.95,0.1027
1389.76,0.1327
1414.21,0.5252
1369.72,0.6826
1444.17,0.7135
1454.2,0.643
1451.79,0.5681
1491.47,0.4352
1297.98,0.2435
1013.83,0.0935
970.23,0.0358
801.21,0
790.39,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
554.56,0.0101
731.39,0.034
1442.8,0.0702
1438.55,0.2239
1432.35,0.1345
1452.92,0.1558
1393.52,0.167
1453.84,0.1692
1457.74,0.16
1464.21,0.1421
1521.47,0.1381
1333.75,0.0988
1036.79,0.1068
982.83,0.0264
806.77,0
795.44,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
548.81,0.0216
579.94,0.1029
942.97,0.2082
929.43,0.3923
903.63,0.4959
908.39,0.6498
902.8,0.7268
899.4,0.673
557.28,0.59
549.28,0.5711
587.39,0.4424
510.13,0.2816
397.89,0.1067
284.68,0.0337
325.75,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
284.68,0.0155
309.13,0.0489
309.13,0.214
295.71,0.398
356.88,0.5383
223.57,0.6637
223.57,0.718
223.57,0.7359
223.57,0.7034
278.34,0.6064
401.58,0.4712
396.33,0.2884
400.48,0.0976
284.68,0.022
325.75,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
495.59,0.0304
674.12,0.0836
1395.27,0.2107
1388.93,0.3824
1348.14,0.4754
1354.88,0.5759
1309.64,0.6933
1372.44,0.6783
1376.35,0.6635
1372.31,0.5524
1422.43,0.4136
1246.57,0.2803
985.59,0.1141
954.71,0.0372
789.77,0
767.19,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
408.04,0.0093
611.16,0.0345
1352.4,0.0704
1340.83,0.1048
1323.02,0.1337
1340,0.1843
1292.87,0.3147
1349.25,0.6816
1355.77,0.6156
1366.67,0.592
1430.44,0.3589
1254.72,0.2581
984.09,0.1068
938.62,0.0249
751.12,0
738.11,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
518.81,0.0178
718.92,0.0475
1427.97,0.1866
1398.75,0.2473
1364,0.3663
1375.81,0.6036
1325.17,0.7014
1387.9,0.6383
1390.23,0.6621
1388.59,0.5325
1436.9,0.4591
1253.67,0.171
985.11,0.1256
952.78,0.0404
777.12,0
753.42,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
481.74,0.0123
660.17,0.0445
1372.63,0.1993
1360.32,0.4012
1336.49,0.5508
1342.34,0.6538
1292.64,0.7121
1346.64,0.7369
1348.32,0.6988
1349.63,0.6113
1400.16,0.4695
1231.97,0.2902
978.03,0.0995
950.88,0.0187
788,0
789.66,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
494.22,0.0168
664.5,0.0525
1369.32,0.209
1345.45,0.3886
1312.53,0.5268
1334.24,0.656
1291.2,0.6718
1347.46,0.683
1350.49,0.6737
1352.16,0.5934
1405.57,0.3577
1236.88,0.2774
979.55,0.1174
943.22,0.0409
759.78,0
732.32,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
482.1,0.021
521.21,0.041
884.15,0.1229
862.22,0.314
827.57,0.4764
838.97,0.5963
843.39,0.6167
848.44,0.6329
512.63,0.6238
510.86,0.2962
558.17,0.2768
492.39,0.2335
309.13,0.1186
284.68,0.0372
325.75,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
284.68,0.0137
309.13,0.0388
309.13,0.0803
272.46,0.1219
252.08,0.1561
223.57,0.1816
223.57,0.1974
223.57,0.5387
223.57,0.6923
223.57,0.572
272.46,0.3931
309.13,0.1848
309.13,0.1066
284.68,0.0367
325.75,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
560.17,0.0145
739.55,0.0329
1445.58,0.0642
1420.72,0.1193
1383.43,0.1548
1390.25,0.1812
1345.71,0.1961
1405.72,0.1988
1414.05,0.1887
1421.28,0.1663
1478.61,0.1344
1294.52,0.0949
1004.54,0.0526
959.25,0.0259
771.89,0
747.5,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
474.86,0.01
651.73,0.0542
1369.58,0.2123
1367.2,0.2856
1340.73,0.4475
1345.86,0.4765
1297.1,0.5736
1352.35,0.6057
1352.18,0.6561
1349.28,0.5906
1397.56,0.4313
1229.42,0.2974
965.87,0.0965
913.73,0.0298
736.74,0
720.37,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
475.95,0.0284
659.6,0.0496
1383.24,0.2033
1383.06,0.3803
1348.21,0.5435
1352.23,0.6443
1299.62,0.69
1350.96,0.7136
1350.69,0.6906
1350.97,0.6101
1400.83,0.4732
1230.33,0.2923
959.97,0.1011
901.99,0.0175
725.83,0
714.33,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
413.33,0.0209
653.12,0.0692
1379.92,0.1969
1380.67,0.3615
1345,0.4928
1350.47,0.5775
1304.97,0.6463
1370.02,0.673
1372.41,0.5865
1364.19,0.5611
1406.81,0.431
1235.98,0.2678
979.87,0.1135
950.73,0.0394
766.55,0
753.03,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
453.45,0.0146
657.33,0.0464
1383.09,0.2007
1383.94,0.3834
1347.21,0.5258
1352.31,0.6118
1302.21,0.65
1360.94,0.6626
1361.23,0.6388
1355.42,0.5767
1402.63,0.4506
1232.64,0.2825
970.29,0.0988
914.93,0.0239
725.61,0
724.02,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
538.45,0.0197
580.34,0.0609
941.25,0.2118
928.08,0.3944
905.32,0.5529
923.26,0.669
935.75,0.7356
946.86,0.7458
610.45,0.7135
595.93,0.6208
630.97,0.4764
557.41,0.2977
473.02,0.1158
322.67,0.035
325.75,0.0042
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
284.68,0.0177
363.84,0.0547
493.68,0.2094
494.93,0.3937
423.04,0.5453
456.42,0.6571
436.74,0.7223
472.32,0.738
446.73,0.7014
476.73,0.6136
496.34,0.4764
561.62,0.2889
524.23,0.1084
520.09,0.0366
525.22,0
485.88,0
335.75,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
578.49,0.0123
771.43,0.0686
1503.85,0.1137
1500.79,0.179
1478.37,0.3676
1498.17,0.5455
1443.94,0.483
1511.8,0.2686
1519.38,0.5894
1516.52,0.4108
1558.75,0.3323
1354.99,0.1999
1053.97,0.1076
986.49,0.0335
804.07,0.0048
794.65,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
284.68,0.0181
383.17,0.0726
445.3,0.1709
433.67,0.3303
371.66,0.5368
360.46,0.6231
223.57,0.6862
223.57,0.7241
223.57,0.6794
265.5,0.6003
434.77,0.4628
458.22,0.2875
465.88,0.1143
369.07,0.0326
325.75,0.001
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
417.17,0.0125
633.42,0.0438
1335.97,0.1908
1326.13,0.3946
1293.62,0.5365
1313.18,0.643
1282.24,0.7315
1340.84,0.7468
1342.62,0.711
1342.08,0.6216
1390.48,0.4584
1211.93,0.3023
933.98,0.104
886.6,0.0225
716.97,0.0042
708.65,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
405.35,0.0129
577.86,0.0509
1275.5,0.2047
1238.77,0.4039
1189.88,0.5647
1264.28,0.6743
1234.39,0.7353
1308.94,0.7481
1328.32,0.7071
1338.32,0.6156
1390.04,0.4755
1215.55,0.2844
932.21,0.1123
866.45,0.0356
644.15,0.0003
707.05,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
455.11,0.0108
588.96,0.0481
1330.59,0.1182
1357.22,0.2455
1338.21,0.2274
1345.34,0.4544
1299.56,0.5342
1359.9,0.6656
1367.35,0.6298
1372.85,0.5453
1431.88,0.4115
1256.8,0.2271
989.27,0.121
957.29,0.0142
793.41,0.0055
767.31,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
440.42,0.0048
500.32,0.0351
871.28,0.1393
867.71,0.239
840.7,0.4207
846.09,0.5958
849.51,0.6857
853.41,0.7191
519.98,0.6896
520.33,0.5786
569.37,0.4457
501.95,0.2921
448.9,0.109
364.44,0.0248
325.75,0.0039
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
284.68,0.0173
309.13,0.0513
309.13,0.1472
272.46,0.2724
223.57,0.3583
223.57,0.5581
223.57,0.5318
223.57,0.6407
223.57,0.701
223.57,0.6145
390.16,0.4808
437.35,0.3033
322.1,0.1106
284.68,0.0212
325.75,0.0029
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
481.2,0.0115
653.67,0.0408
1366.62,0.2063
1359.62,0.3973
1336.51,0.5506
1343.97,0.6673
1301.79,0.7362
1364.25,0.7541
1370.51,0.718
1369.97,0.6272
1421.6,0.4893
1247.17,0.3065
986.73,0.1113
955.4,0.0211
787.88,0.0028
759.73,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
487.23,0.0128
662.12,0.0704
1377.3,0.1343
1372.99,0.1831
1340.81,0.3393
1344.95,0.5436
1295.94,0.6143
1349.32,0.667
1350.62,0.6274
1350.97,0.5413
1400.33,0.4068
1232.69,0.271
973.03,0.1046
918.01,0.0348
736.75,0.001
720.19,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
456.62,0.01
649.28,0.0686
1368.39,0.1749
1366.33,0.3388
1340.12,0.5119
1345.83,0.6034
1297.17,0.7075
1352.78,0.7093
1353.69,0.6855
1351.57,0.6067
1399.85,0.4763
1231.11,0.2997
972.88,0.1132
925.68,0.0264
751.11,0.0039
738.71,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
453.14,0.0123
657.04,0.0444
1381.68,0.2008
1381.7,0.3897
1345.18,0.5431
1352.47,0.6541
1308.82,0.7212
1375.89,0.7376
1381.66,0.7043
1377.02,0.6254
1423.55,0.4858
1242.84,0.304
979.88,0.1128
924.47,0.0254
739.72,0.0033
727.39,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
482.22,0.0125
669.56,0.0511
1398.65,0.1944
1390.38,0.3785
1352.47,0.5293
1364.12,0.6348
1311.88,0.6965
1373.49,0.7095
1378.16,0.6662
1375.72,0.5835
1424.68,0.4534
1247.03,0.2905
984.63,0.1141
953.35,0.0305
780.34,0.0034
761.58,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
501.36,0.0135
534.87,0.0434
909.08,0.155
891.01,0.2947
849.14,0.4341
853.36,0.5787
857.2,0.6702
860.61,0.6816
522.93,0.6709
517.91,0.5817
563.75,0.414
497.95,0.2557
309.13,0.111
284.68,0.0274
325.75,0.001
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
284.68,0.0133
309.13,0.0655
309.13,0.1523
272.46,0.1927
223.57,0.1989
223.57,0.4911
223.57,0.707
223.57,0.6293
223.57,0.6652
230.25,0.5749
408.25,0.4392
451.8,0.2833
390.22,0.1242
284.68,0.0299
325.75,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
481.83,0.0133
654,0.0574
1369.75,0.0978
1366.96,0.2059
1340.11,0.1944
1345.89,0.3708
1302.99,0.63
1369,0.5085
1378.18,0.6471
1373.91,0.5783
1419.89,0.4357
1240,0.2842
980.84,0.113
935.92,0.0271
747.83,0.0013
725.72,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
405.13,0.0071
622.29,0.0293
1361.08,0.0963
1366.3,0.1893
1341.88,0.1622
1348.31,0.233
1301.36,0.4468
1362.48,0.3871
1363.92,0.443
1357.65,0.376
1402.93,0.3371
1232.7,0.2199
968.11,0.1094
905.17,0.0333
725.7,0
713.93,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
466.54,0.0078
658.75,0.0287
1386.01,0.1285
1386.94,0.1476
1350.49,0.2984
1365.04,0.6208
1325.64,0.7001
1395.53,0.7483
1403.28,0.7112
1393.9,0.6239
1428.82,0.4843
1242.68,0.3015
980.04,0.1175
935.29,0.0321
751.65,0.0021
738.85,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
480.82,0.007
660.02,0.0344
1375.1,0.1577
1367.26,0.3556
1339.48,0.5253
1344.22,0.6342
1295.28,0.6704
1350.27,0.7506
1351.28,0.7229
1350.64,0.6235
1398.87,0.4928
1231.14,0.3077
976.05,0.1125
939.45,0.0201
763.55,0.002
745.84,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
487.75,0.0098
671.06,0.0379
1388.37,0.2065
1379.3,0.4086
1342.01,0.5723
1345.45,0.6884
1296.55,0.7516
1353.54,0.7621
1358.39,0.7255
1360.18,0.6352
1414.48,0.4946
1244.85,0.3115
986.31,0.1145
957.1,0.0202
793.59,0.0021
775.24,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
499.81,0.0099
533.7,0.0386
909.26,0.2018
891.96,0.3945
850.56,0.5507
856.69,0.658
862.93,0.7153
869.04,0.7262
533.67,0.7036
527.23,0.6256
568.26,0.4917
499.82,0.3079
396.84,0.1078
284.68,0.0234
325.75,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
284.68,0.0091
309.13,0.0506
376.82,0.1725
417.31,0.3107
360.18,0.5261
314.64,0.6402
223.57,0.6847
223.57,0.7026
223.57,0.6661
248.43,0.6202
436.13,0.486
460.37,0.3017
449.32,0.1114
284.68,0.0214
325.75,0.0013
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
503.63,0.0101
673.26,0.0416
1391.47,0.1898
1383.31,0.3737
1342.72,0.5603
1348.36,0.6719
1308.33,0.7321
1376.02,0.7421
1386.24,0.7167
1391.53,0.6324
1448.85,0.4971
1266.05,0.3115
987.35,0.1065
949.15,0.0209
763.19,0.0005
739.95,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
508.82,0.008
675.3,0.0358
1394.48,0.1998
1387.11,0.3966
1346.15,0.5494
1352.17,0.664
1312.4,0.7276
1384.71,0.7414
1391.55,0.7129
1384.25,0.6328
1428.6,0.4967
1248.08,0.315
986.23,0.1123
955.47,0.017
791.95,0.0006
775.27,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
512.06,0.01
676,0.0568
1395.05,0.1419
1386.86,0.3538
1347.19,0.5369
1355,0.6527
1316.11,0.6597
1389.17,0.688
1399.82,0.6691
1401.59,0.6164
1454.6,0.4804
1269.6,0.3049
993.42,0.1081
958.94,0.0242
805.26,0
776.45,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
525.29,0.0093
688.12,0.0485
1410.59,0.183
1394.49,0.3554
1357.4,0.5234
1375.74,0.637
1339.17,0.6718
1415.37,0.6869
1428.01,0.6582
1429.82,0.5966
1485.77,0.4421
1300.24,0.2779
1011.78,0.1101
964.01,0.0297
807.64,0
789.1,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
543.97,0.0113
721.76,0.06
1430.17,0.1001
1404.36,0.3031
1373.95,0.2044
1384.84,0.2374
1327.82,0.56
1383.78,0.6975
1384.22,0.6674
1381.85,0.6135
1431.81,0.4604
1254.39,0.2927
988.05,0.0986
957.31,0.0257
804.15,0
781.45,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
519.32,0.0071
546.87,0.0315
923.22,0.1488
898.06,0.3389
863.53,0.5057
871.05,0.6062
871.81,0.6266
873.6,0.6919
535.47,0.679
529.35,0.5776
570.4,0.4186
500.66,0.2705
436.61,0.1059
342.42,0.0266
336.01,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
294.95,0.0117
309.13,0.0511
393.66,0.1811
421.07,0.3839
344.82,0.4581
296.6,0.6219
223.57,0.6444
223.57,0.7318
223.57,0.6933
223.57,0.5759
310.96,0.4547
309.13,0.2917
309.13,0.1115
284.68,0.0245
336.01,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
491.03,0.0077
653.2,0.0354
1356.73,0.102
1331.77,0.1526
1295.79,0.2072
1313.69,0.2267
1285.33,0.2866
1341.55,0.2869
1344.81,0.2898
1346.57,0.4256
1397.84,0.2547
1231.8,0.1721
973.59,0.0537
915.8,0.009
742.77,0
718.34,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
415.15,0.0085
658.66,0.0307
1404.36,0.0929
1392.08,0.2414
1349.83,0.4616
1367.47,0.5104
1335.58,0.6104
1405.8,0.6926
1415.81,0.639
1401.66,0.5299
1431.25,0.3896
1267.94,0.2675
993.7,0.1111
948.78,0.0262
759.94,0
720.56,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
491.52,0.0113
666.26,0.0512
1381.25,0.1876
1366.94,0.3535
1334.84,0.5154
1341.51,0.6146
1294.94,0.676
1354.08,0.6995
1352.74,0.6857
1347.65,0.5932
1393.38,0.4632
1219.57,0.2851
946.91,0.1103
907.88,0.0285
746.76,0
726.12,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
507.95,0.0071
664.13,0.0352
1361.92,0.1931
1325,0.3873
1289.15,0.5436
1317.73,0.6574
1292,0.7291
1350.63,0.7404
1360.27,0.7164
1358.66,0.6194
1401.84,0.4851
1231.65,0.3103
960.19,0.1106
900.59,0.0171
740.83,0
726.28,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
490.74,0.0066
652.88,0.0422
1363.46,0.1851
1360.66,0.3939
1339.06,0.5515
1349.47,0.6646
1316.82,0.7105
1384.68,0.7458
1378.37,0.7229
1370.55,0.6328
1414.33,0.4941
1234.55,0.3085
972.89,0.1086
908.62,0.0157
727.75,0
706.99,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
438.64,0.0065
498.38,0.0349
858.53,0.1906
847.84,0.3891
835.08,0.5547
846,0.6932
857.98,0.7519
865.37,0.7541
526.78,0.7222
518.77,0.5912
559.35,0.4535
490.34,0.25
309.13,0.0972
284.68,0.0241
336.01,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
305.21,0.0052
309.13,0.036
309.13,0.1995
272.46,0.3916
223.57,0.5408
223.57,0.6515
223.57,0.7147
223.57,0.7558
223.57,0.7179
244.03,0.6307
423.13,0.4968
458.73,0.2398
385.36,0.1012
284.68,0.0167
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
424.52,0.006
577.87,0.0482
1359.89,0.191
1360.99,0.3817
1342.59,0.5184
1353.81,0.6135
1328.75,0.6967
1392.62,0.7204
1395.4,0.7161
1391.42,0.6052
1430.5,0.4716
1257.36,0.2573
993.15,0.105
957.86,0.0249
806.39,0
760.57,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
520.69,0.0049
683.99,0.0529
1395.84,0.1692
1375.74,0.3598
1338.6,0.5154
1342.08,0.6297
1299.29,0.702
1375.75,0.7154
1388.96,0.689
1368.27,0.5603
1405.03,0.4306
1232.89,0.2568
980.19,0.1055
955.46,0.0221
806.79,0
768.63,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
547.04,0.0078
718.1,0.0424
1440.04,0.1806
1428.51,0.3506
1396.64,0.4125
1413.11,0.5913
1366.61,0.5661
1432.53,0.5177
1443.21,0.4378
1450.85,0.5861
1486.93,0.4541
1292.78,0.2976
1008.84,0.0995
961.72,0.0171
812.04,0
766.02,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
437.3,0.0051
661.07,0.0435
1412.54,0.181
1394.8,0.3701
1369.29,0.5271
1413.51,0.6531
1393.27,0.7327
1462.1,0.7161
1442.19,0.6748
1413.71,0.6046
1459.07,0.4735
1284.84,0.2903
994.85,0.1046
949.51,0.0204
778.22,0
733.02,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
446.62,0.0071
647.67,0.0327
1370.29,0.1733
1374.5,0.3983
1345.92,0.5666
1355.64,0.6685
1307.59,0.7313
1366.41,0.7545
1372.77,0.6853
1374.97,0.6071
1418.53,0.4774
1240.83,0.2994
982.28,0.1034
931.23,0.0125
770.48,0
740.5,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
496.18,0.0071
517.31,0.0447
883.92,0.1953
852.95,0.3796
822.16,0.5376
844.08,0.6625
848.07,0.7095
850.23,0.7408
521.9,0.692
527.75,0.6059
575.89,0.4717
508.07,0.2906
431.14,0.1039
372.22,0.0198
346.28,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
305.21,0.0011
309.13,0.0406
327.78,0.0932
386.78,0.258
