load,pv_cf
917.64,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0.0011
686.86,0.0298
832.35,0.0852
1532.92,0.2446
1524.44,0.3815
1507.22,0.506
1520.39,0.5927
1488.26,0.6346
1591.62,0.5593
1642.61,0.2702
1675.39,0.1597
1752.02,0.2206
1565.66,0.1163
1264.21,0.0698
1205.6,0.0201
1012.83,0
975.45,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0.0031
661.46,0.0338
779.1,0.1004
1483.66,0.2616
1465.12,0.4308
1424.32,0.5603
1434.16,0.6508
1387.05,0.7092
1452.39,0.6992
1464.92,0.6336
1480.1,0.5432
1538.72,0.3783
1356.52,0.2341
1077.26,0.0768
1042.19,0.0267
882.42,0
871.29,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0.003
669.34,0.0418
832.16,0.0982
1543.45,0.2567
1547.69,0.4416
1536.55,0.573
1556.75,0.6486
1510.6,0.6903
1563.95,0.6118
1563.26,0.6268
1571.67,0.4294
1635.2,0.3279
1465.49,0.2371
1187.13,0.0855
1131.99,0.028
952.73,0
936.05,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
276.86,0.0043
685.19,0.0265
666.32,0.0541
1033.49,0.1806
1013.98,0.2194
969.15,0.2252
981.37,0.2454
982.42,0.2404
980.58,0.2509
634.16,0.4887
622.81,0.5523
653.42,0.3567
583.48,0.2038
309.13,0.0793
284.68,0.0354
325.75,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
276.86,0
284.68,0.0337
349.6,0.0753
519.18,0.1486
473.23,0.2125
435.86,0.5217
223.57,0.4025
223.57,0.264
223.57,0.3293
223.57,0.4077
365.95,0.4914
484.08,0.3613
546.16,0.1827
523.86,0.0863
516.43,0.0193
343.85,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0.0035
620.27,0.0333
780.41,0.0974
1504.27,0.2635
1490.25,0.4346
1454.79,0.583
1472.41,0.667
1423.11,0.7186
1492.07,0.712
1515.95,0.6737
1537.45,0.5663
1606.45,0.4166
1425.3,0.2318
1151.09,0.068
1099.41,0.0202
914.69,0
900.3,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0.0018
657.19,0.0259
799.35,0.0868
1528.78,0.1877
1543.26,0.4339
1542.49,0.536
1571.43,0.5969
1510.35,0.5994
1580.44,0.7203
1596.72,0.6692
1624.28,0.5285
1691.82,0.3987
1504.31,0.2327
1207.75,0.0876
1151.76,0.0218
972.04,0
963.69,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0
701.75,0.0201
858.07,0.0687
1613.57,0.1332
1627.1,0.3261
1615.51,0.2287
1630.54,0.6247
1562.92,0.4787
1618.86,0.6076
1621.65,0.5007
1625.29,0.5206
1702.27,0.4117
1549.82,0.2282
1248.97,0.0588
1181.86,0.0181
983.69,0
953.49,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0.0033
715.35,0.04
884.5,0.1122
1629.9,0.2765
1634.94,0.3974
1631.26,0.5493
1683.38,0.6274
1643.9,0.3275
1724.66,0.6403
1734.33,0.288
1744.93,0.2604
1802.8,0.2293
1600.38,0.1117
1294.1,0.0674
1245.93,0.0122
1056.11,0
1032.84,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0.0016
799.08,0.0355
947.74,0.088
1698.49,0.1505
1730.81,0.1082
1729.72,0.1859
1729.19,0.2348
1656.01,0.4375
1731.53,0.322
1737.92,0.2792
1748.66,0.1874
1820.8,0.2632
1587.61,0.1443
1235.4,0.0944
1158.56,0.0281
988.01,0
969.26,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
276.86,0.0007
743.43,0.0312
777.32,0.0983
1174.68,0.2524
1166.33,0.4225
1146.96,0.5214
1167.88,0.6413
1172.83,0.6693
1159.86,0.4011
807.53,0.63
798.25,0.5013
840.55,0.269
757.75,0.1778
499.44,0.0662
284.68,0.0196
325.75,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
276.86,0.0024
284.68,0.0308
309.13,0.112
309.13,0.2011
272.46,0.1837
223.57,0.1827
223.57,0.2811
223.57,0.2685
223.57,0.3489
223.57,0.2547
582.4,0.2695
608.78,0.1245
659.38,0.0976
628.91,0.0771
564.54,0.024
437.66,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0.0038
801.45,0.0342
975.01,0.0973
1703.1,0.2608
1692.7,0.4337
1661.77,0.5653
1693.41,0.6748
1641.82,0.7248
1719.24,0.7151
1726.09,0.6546
1729.33,0.5522
1780.47,0.3887
1516.82,0.2159
1165.2,0.0851
1128.44,0.0274
951.81,0
930.41,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0.0059
722.98,0.0371
880.69,0.0972
1615.14,0.2433
1602.53,0.4359
1535.83,0.546
1504.82,0.5918
1430.74,0.6638
1471.72,0.5665
1463.69,0.6103
1451.96,0.4377
1491.61,0.1149
1308.74,0.1338
1039.87,0.0605
1011.53,0.028
849.44,0.0003
844.48,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0
622.59,0.0151
777.24,0.0583
1483.45,0.1491
1473.38,0.2082
1439.01,0.1679
1449.25,0.1775
1404.77,0.2042
1477.45,0.1945
1497.52,0.3133
1515.39,0.2557
1583.82,0.1183
1408.7,0.0879
1123.55,0.0496
1074.31,0.0151
892.85,0
867.81,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0
637.19,0.0387
800.83,0.0957
1540.74,0.2535
1567.47,0.4238
1543.44,0.5624
1536.26,0.658
1485.93,0.7072
1572.79,0.6534
1606.28,0.6389
1635.62,0.5489
1713.44,0.4048
1540.34,0.2304
1251.12,0.069
1192.35,0.0221
994.45,0.001
972.88,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0
713.84,0.0183
873.52,0.0844
1637.69,0.1371
1672.82,0.1907
1656.58,0.5453
1665.77,0.6354
1614.25,0.6794
1696.03,0.663
1721.09,0.5895
1739.88,0.5068
1772.61,0.3521
1507.97,0.2283
1190.11,0.0728
1175.81,0.0254
1020.45,0.001
1016.69,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
276.86,0.0007
716.04,0.0371
673.94,0.0945
1021.68,0.2426
991.81,0.3973
960.66,0.5325
974.97,0.6398
975.03,0.6738
966.96,0.5532
611.08,0.5958
601.35,0.5386
650.64,0.4101
579.78,0.2248
309.13,0.0708
284.68,0.0268
325.75,0.0017
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
276.86,0.0044
284.68,0.0355
309.13,0.1091
445.85,0.2596
405.75,0.4028
373.96,0.5157
223.57,0.6052
223.57,0.5645
223.57,0.5431
223.57,0.6017
263.06,0.4959
502.64,0.2928
440.46,0.0794
509.76,0.029
284.68,0.0229
325.75,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0.0001
643.59,0.0347
804.33,0.0972
1547.2,0.0822
1573.79,0.1375
1561.8,0.3846
1568.05,0.4753
1519.22,0.5815
1601.38,0.6766
1629.06,0.5826
1643.65,0.5192
1701.83,0.2509
1520.63,0.0671
1239.63,0.0606
1203.75,0.0334
1012.29,0.0017
975.62,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0.001
705.4,0.0285
833.41,0.0876
1519.52,0.2529
1481.04,0.4203
1429.87,0.563
1428.88,0.3558
1369.35,0.3141
1435.92,0.3192
1443.74,0.3322
1451.53,0.1856
1514.07,0.1521
1341.22,0.2058
1063.12,0.0379
1027.95,0.0201
849.79,0
849.3,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0.0007
617.67,0.0183
770.55,0.0679
1472.89,0.1296
1449.84,0.1964
1410.26,0.2572
1419.42,0.2919
1368.89,0.3095
1432.65,0.2926
1445.63,0.2831
1461.87,0.2898
1521.19,0.3685
1345.13,0.2244
1064.91,0.0708
1031.72,0.0253
858.85,0.0009
863.39,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0.0016
647.99,0.0417
811.4,0.0979
1531.98,0.2348
1541.37,0.4036
1547.37,0.5386
1590.67,0.6021
1552.74,0.6227
1627.39,0.6515
1640.64,0.5905
1661.8,0.521
1725.58,0.3229
1554.1,0.1371
1259.52,0.0924
1207.23,0.0221
1020.02,0
1019.28,0
384.61,0
322.79,0
338.39,0
363.82,0
310.56,0
310.56,0
322.79,0
364.08,0
774.91,0.0475
940.77,0.086
1676.95,0.1655
1659.01,0.1609
1612.61,0.1911
1604.89,0.2852
1551.57,0.4996
1632.5,0.2994
1664.36,0.5648
1682.05,0.5299
1738.12,0.3956
1554.85,0.2217
1251.39,0.0665
1188.2,0.0202
1002.06,0.0015
1009.62,0
384.61,0
400.55,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
276.86,0.0009
792.71,0.0273
812.84,0.0828
1188.01,0.2514
1172.46,0.4231
1142.86,0.5531
1146.13,0.6269
1149.2,0.6343
1164.12,0.528
844.81,0.4566
853.74,0.4929
902.72,0.355
843.07,0.1913
622.29,0.0787
354.65,0.0226
315.48,0.0016
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
276.86,0.0001
284.68,0.0298
525.52,0.086
582.97,0.2446
619.4,0.4066
504.55,0.5176
573.08,0.4316
506.78,0.6463
587.14,0.5365
514.82,0.568
587.98,0.4907
561.86,0.2405
667.66,0.1744
583.37,0.0521
599.75,0.0306
413.64,0.0002
405.85,0
354.42,0
301.6,0
522.82,0
380.98,0
310.56,0
310.56,0
322.79,0
364.08,0.003
819.24,0.0244
1010.9,0.0799
1780.05,0.2492
1791.68,0.4228
1753.46,0.5546
1754.23,0.6144
1681.08,0.5611
1741.7,0.4999
1744.46,0.5877
1747.01,0.5655
1821.09,0.3819
1625.63,0.2228
1306.67,0.082
1261.64,0.0292
1079.07,0
1080.08,0
384.61,0
416.33,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0.0007
783.25,0.0305
909.14,0.0917
1620.2,0.2328
1607.31,0.371
1574.87,0.4411
1580.31,0.5822
1525.79,0.6043
1602.21,0.6413
1618.16,0.4875
1625.14,0.5092
1675.38,0.3022
1478.63,0.1147
1187.44,0.0885
1153.45,0.0342
974.45,0
968.97,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0.0019
712.1,0.0214
835.22,0.074
1564.49,0.2501
1594.13,0.3892
1576.12,0.4814
1567.6,0.5538
1483.07,0.6561
1536.92,0.5229
1556.65,0.5662
1566.14,0.4098
1622.1,0.309
1421.96,0.1993
1130.68,0.1044
1085.24,0.0293
898.46,0.0008
890.92,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0
673.57,0.025
839.8,0.0653
1584.92,0.1231
1594.13,0.2245
1577.56,0.3123
1606.9,0.5903
1572.25,0.4876
1652.49,0.6739
1670.26,0.5966
1689.84,0.3321
1751.47,0.2616
1565.9,0.237
1277.43,0.0948
1240.1,0.0182
1054.91,0
1047.39,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0.0021
798.03,0.0339
955.21,0.0831
1726.42,0.2309
1784.56,0.2928
1773.91,0.4229
1786.36,0.4639
1739.09,0.5859
1823.34,0.6571
1829.71,0.4797
1831.95,0.4521
1895.59,0.3913
1720.44,0.2201
1444.63,0.089
1396.54,0.036
1131.03,0
1086.85,0
384.61,0
412.51,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
276.86,0
712.53,0.027
657.34,0.093
1007.49,0.2395
989.41,0.3994
951.94,0.4852
956.45,0.5114
960.7,0.6594
960.63,0.4146
618.65,0.5767
619.27,0.512
675.03,0.399
614.39,0.2233
516.31,0.0805
466.85,0.0085
445.28,0
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
276.86,0
284.68,0.0136
424.91,0.0429
520.92,0.0774
520.31,0.1058
450.24,0.1371
471.7,0.1679
403.85,0.3283
434.65,0.3326
401.04,0.1876
445.11,0.2497
503.87,0.1173
568.81,0.136
539.09,0.0863
525.65,0.0171
355.65,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
364.08,0.004
683.61,0.0349
855.93,0.0901
1568.79,0.1489
1554.22,0.2012
1525.02,0.5071
1562.12,0.4649
1549.38,0.5827
1651.61,0.5445
1635.57,0.6333
1603.41,0.5291
1703.44,0.3102
1554.27,0.1786
1267.12,0.0938
1231.51,0.032
1045.53,0.0001
1035.63,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
276.86,0
284.68,0.0261
426.08,0.0855
601.4,0.1634
577.86,0.2834
493.24,0.4857
521.81,0.5536
481.59,0.4788
500.69,0.4429
479.57,0.2593
513.73,0.1616
546.97,0.2814
617.42,0.1807
589.56,0.0945
599.02,0.0357
417.08,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0.001
810.57,0.0359
1006.5,0.0885
1731.03,0.2468
1730.65,0.3931
1707.38,0.4455
1732.7,0.5472
1683.2,0.4854
1765.51,0.5026
1808.45,0.5626
1810.75,0.4247
1799.59,0.3491
1580.87,0.2577
1279.86,0.0923
1235.08,0.0396
1049.89,0.0016
1048.91,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0.0018
790.43,0.0324
944.75,0.0865
1685.22,0.2387
1691.81,0.4184
1659.96,0.5153
1659.76,0.6315
1598.77,0.5005
1665.5,0.5862
1652.68,0.6177
1637.48,0.5514
1691.41,0.406
1515.59,0.2443
1208.89,0.087
1151.59,0.0302
958.99,0
948.43,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0.0011
733.82,0.0213
912.11,0.0752
1658.12,0.1121
1656.56,0.1205
1611.21,0.2131
1625.3,0.2883
1570.48,0.3064
1636.46,0.3297
1659.28,0.3296
1683.81,0.2606
1758.3,0.2074
1576.58,0.1465
1268.19,0.0897
1218.6,0.0364
1046.23,0.0017
1055.69,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
821.45,0.0308
822.79,0.0469
1193.03,0.0888
1183.49,0.2015
1141.61,0.2547
1131.38,0.3073
1134.43,0.3095
1133.82,0.3033
796.83,0.2977
797.02,0.4358
839.64,0.3529
787.94,0.2289
586.21,0.0909
505.66,0.0284
315.48,0.0001
321.84,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
284.68,0.0259
344.55,0.0864
731.15,0.2248
627.33,0.3954
624.3,0.5192
574.96,0.5695
611.71,0.4622
563.8,0.5052
613.72,0.1636
575.55,0.1273
663.46,0.2586
653.83,0.1885
706.4,0.0844
598.42,0.0316
610.58,0.0001
415.11,0
533.23,0
368.11,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
844.96,0.033
1014.28,0.0933
1758.92,0.1812
1782.28,0.3407
1741.76,0.2938
1733.71,0.5385
1661.14,0.6029
1730.49,0.6535
1759.95,0.5654
1782.73,0.4748
1839.66,0.3215
1653.12,0.2173
1342.03,0.0885
1292.32,0.0301
1125.17,0.0015
1120.14,0
384.61,0
357.7,0
375.6,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
832.63,0.0223
982.15,0.0882
1712.74,0.2286
1707.95,0.4005
1679.64,0.5351
1693.21,0.5957
1638.83,0.6439
1679.7,0.5662
1641.28,0.4399
1619.58,0.4749
1669.98,0.3654
1483.69,0.2055
1196.15,0.0678
1158.78,0.0284
991.16,0
983.73,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
735.14,0.0161
860,0.0577
1555.78,0.2205
1539.57,0.2975
1497.93,0.3227
1503.33,0.4653
1457.74,0.3452
1537.14,0.5258
1549.57,0.593
1564.17,0.4564
1634.21,0.4015
1449.77,0.1065
1166.06,0.0504
1144.67,0.0271
993.79,0.0002
991.45,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
790.04,0.0311
951.81,0.0874
1676.43,0.2184
1661.59,0.3551
1636.23,0.4872
1660.65,0.5999
1616.72,0.6336
1702.29,0.6561
1716.63,0.5788
1734.64,0.514
1809.88,0.3825
1631.45,0.2243
1341.54,0.0918
1311.4,0.033
1131.87,0.0008
1090.96,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
826.35,0.0158
982.58,0.0535
1756.95,0.1122
1778.7,0.1895
1769.73,0.2494
1803.52,0.2552
1758.58,0.7171
1828.4,0.6473
1825.14,0.5206
1822.76,0.3651
1875.05,0.1108
1694.97,0.073
1424.84,0.0475
1356.04,0.014
1149.41,0
1129.92,0
456.55,0
428.65,0
510.63,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
820.91,0.0244
845.17,0.085
1222.46,0.2421
1220.53,0.3572
1183.17,0.407
1186.13,0.489
1198.38,0.4883
1181.23,0.5393
818.3,0.6409
837.01,0.5136
883.41,0.4196
810.58,0.2298
309.13,0.0846
284.68,0.0292
325.75,0
321.83,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
287.12,0
284.68,0.0287
309.13,0.0809
619.83,0.207
483.42,0.283
483.86,0.4974
482.94,0.5221
481.97,0.5386
547.24,0.6395
500.39,0.3442
565.31,0.317
587.14,0.2577
660.89,0.2244
617.41,0.0906
619.59,0.0212
450.12,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
782.52,0.0189
959.17,0.0672
1703.28,0.239
1714.24,0.4175
1683.26,0.5541
1688.37,0.6562
1612.41,0.6879
1686.68,0.6634
1711.7,0.6325
1724.11,0.5505
1773.36,0.4178
1576.54,0.2405
1333.75,0.0775
1313.68,0.0193
1107.41,0
1098.23,0
384.61,0
322.79,0
344.58,0
374.5,0
310.56,0
310.56,0
322.79,0
374.35,0
830.7,0.0241
994.34,0.0914
1771.04,0.2106
1787.89,0.3691
1745.56,0.4983
1741.04,0.5868
1690.56,0.6163
1774.9,0.632
1781.02,0.5753
1772.2,0.5126
1831.78,0.3768
1636.11,0.223
1294.7,0.0891
1201.18,0.0301
1010.73,0
1006.65,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
374.35,0
762.92,0.0178
879.88,0.0662
1616.72,0.2217
1612.89,0.3881
1577.9,0.4925
1577.79,0.3623
1510.17,0.6405
1588.69,0.6365
1610.41,0.5594
1619.9,0.3245
1657.6,0.1012
1462.58,0.2367
1174.37,0.1032
1125.19,0.0265
935.02,0
916.53,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
653.45,0.0147
786.68,0.0647
1498.88,0.131
1482.41,0.1734
1452.03,0.3475
1465.2,0.2055
1411.92,0.1373
1477.71,0.2276
1492.34,0.4829
1516.03,0.4707
1583,0.2803
1404.18,0.1723
1119.27,0.0822
1071.71,0.0285
891.09,0
875.04,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
640.93,0.0158
783.99,0.0639
1520.96,0.2353
1525.44,0.4049
1503.98,0.5389
1509.85,0.6287
1449.75,0.6653
1514.02,0.6648
1514.02,0.6311
1517.05,0.5437
1586.53,0.399
1421.98,0.2348
1133.74,0.0747
1080.99,0.0278
903.51,0
888.9,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
653.75,0.0209
655.01,0.0685
1033.91,0.2006
1029.08,0.3788
1008.71,0.5142
1025.15,0.508
1029.3,0.4251
1044.47,0.6162
704.18,0.5522
707.6,0.436
763.29,0.3718
702.57,0.2411
487.62,0.0773
448.66,0.0231
325.75,0
321.83,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
284.68,0.0161
309.13,0.0639
309.13,0.1221
272.46,0.2109
223.57,0.5252
343.39,0.6007
387.65,0.6207
558.02,0.6489
485.85,0.606
546.58,0.5129
635.28,0.3857
713.21,0.225
678.81,0.081
672.13,0.0241
634.64,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
843.62,0.0217
1016.78,0.0719
1767.49,0.225
1802.38,0.3903
1803.93,0.5232
1825.83,0.615
1779.02,0.6608
1827.95,0.6427
1814.73,0.6036
1824.61,0.322
1889.86,0.1519
1711.06,0.0825
1450.27,0.0678
1433.57,0.0241
1269.51,0
1219.51,0
479.04,0
577.67,0
344.84,0
570.3,0
490.52,0
379.55,0
357.78,0
384.61,0
922.66,0.0181
1100.36,0.0666
1853.03,0.1345
1872.67,0.3621
1849.1,0.4765
1873.54,0.5774
1813.25,0.634
1893,0.6324
1904.85,0.531
1908.79,0.5035
1969.99,0.3571
1751.66,0.153
1432.37,0.0614
1406.66,0.026
1222.48,0
1192.61,0
427.08,0
402.32,0
347.64,0
380.06,0
310.56,0
404.26,0
322.79,0
635.19,0
743.55,0.0234
898.97,0.085
1652.59,0.2238
1676.56,0.3994
1652.75,0.2932
1632.41,0.1719
1544.42,0.1522
1617.77,0.2857
1632.4,0.544
1650.5,0.3466
1713.87,0.3406
1534.35,0.2037
1243.39,0.0872
1191.08,0.0204
990.82,0
963.75,0
384.61,0
368.48,0
332.55,0
310.56,0
310.56,0
310.56,0
322.79,0
551.39,0
731.52,0.0215
939.56,0.0747
1696.59,0.228
1698.36,0.381
1648.23,0.5152
1676.1,0.5904
1670.66,0.6741
1753.55,0.5956
1755.38,0.5777
1757.15,0.5385
1832.42,0.4014
1660.49,0.2286
1359.54,0.0815
1303.14,0.0246
1135.54,0
1098,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
752.75,0.022
861.83,0.0727
1606.38,0.2263
1614.4,0.3906
1588.59,0.53
1633.09,0.5959
1585.52,0.5655
1640.71,0.6691
1664.1,0.5309
1683.6,0.5698
1726.44,0.3675
1543.94,0.2095
1240.92,0.078
1188.41,0.0175
1016.37,0
990.02,0
384.61,0
322.79,0
310.56,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
700.36,0.0152
681.55,0.0662
1035.47,0.2444
1017.02,0.4302
991.58,0.5774
993.75,0.6545
1001.94,0.7004
1025.96,0.7022
680.6,0.6099
662.23,0.5602
712.52,0.4079
656.27,0.2393
537.22,0.0765
481.15,0.0188
336.01,0
321.83,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
284.68,0.0178
309.13,0.0726
481.62,0.2131
513.24,0.3067
523.93,0.4498
386.64,0.6731
441.09,0.5076
449.62,0.3776
470.41,0.5242
420.35,0.4898
492.16,0.0927
532.08,0.1816
583.86,0.0871
350.83,0.0181
336.01,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
714.54,0.0152
871.4,0.084
1622.88,0.1652
1632.27,0.3299
1597.39,0.5505
1572.93,0.624
1474.16,0.6746
1548.23,0.5682
1581.22,0.5369
1582.84,0.3752
1644.47,0.2853
1477.77,0.2325
1197.52,0.0901
1157.6,0.0204
995.23,0
972.84,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
822.72,0.0164
997.76,0.0716
1733.43,0.1867
1722.46,0.3799
1694.94,0.4444
1712.73,0.6185
1647.92,0.6173
1694.84,0.6752
1690.94,0.6959
1704.75,0.5756
1787.38,0.4003
1624.63,0.2507
1325.51,0.0661
1261.03,0.014
1073.48,0
1048.61,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
841.55,0.0185
990.78,0.063
1787.73,0.1421
1813.64,0.1722
1773.31,0.2565
1778.9,0.2587
1723.56,0.2642
1786.01,0.2197
1800.24,0.2456
1826.49,0.2518
1884.18,0.1176
1699.08,0.0622
1424.84,0.0565
1334.2,0.0193
1150.2,0
1134.79,0
384.61,0
322.79,0
310.56,0
348.63,0
382.94,0
310.56,0
322.79,0
612.27,0
871.33,0.0155
1050.32,0.0702
1789.87,0.0776
1782.19,0.1924
1768.86,0.265
1784.59,0.3265
1724.97,0.5745
1812.26,0.5285
1828.65,0.572
1831.43,0.3698
1903.14,0.3578
1718.54,0.1803
1436.57,0.0755
1376.24,0.0147
1186.61,0
1166.94,0
638.15,0
581.74,0
582.37,0
462.12,0
544.63,0
383.14,0
383.77,0
415.31,0
866.68,0.0163
1040.24,0.0683
1802.16,0.2226
1822.46,0.3933
1802.88,0.5062
1820.72,0.6002
1754.34,0.6594
1805.06,0.5634
1804.48,0.408
1816.05,0.4712
1875.23,0.3509
1687.04,0.2063
1367.32,0.0607
1290.37,0.0181
1126.65,0
1115.08,0
553.3,0
515.54,0
310.56,0
260.72,0
345.07,0
260.72,0
272.94,0
297.39,0
844.82,0.0114
860.06,0.0719
1252.77,0.2249
1232.68,0.2795
1190.64,0.1682
1193.08,0.2564
1209.99,0.2591
1226.6,0.2783
859.74,0.2209
817.12,0.1165
864.24,0.1075
799.01,0.1388
309.13,0.0392
284.68,0.0085
336.01,0
321.83,0
297.39,0
272.94,0
260.72,0
260.72,0
260.72,0
260.72,0
272.94,0
297.39,0
294.95,0.0153
309.13,0.0619
309.13,0.1225
272.46,0.1862
223.57,0.2391
223.57,0.4371
447.66,0.5999
223.57,0.6778
508.47,0.5602
541.61,0.3557
555.6,0.2217
650.56,0.1373
371.16,0.0473
284.68,0.0209
346.28,0
321.83,0
297.39,0
272.94,0
260.72,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
798.47,0.0086
946.98,0.0681
1679.64,0.1869
1676.94,0.3689
1637.5,0.3971
1650.38,0.5911
1608.81,0.61
1688.51,0.6781
1704.49,0.5202
1711.66,0.4223
1760.29,0.3558
1590.01,0.1677
1309.61,0.077
1266.41,0.0155
1102.55,0
1077.03,0
384.61,0
322.79,0
310.56,0
310.56,0
310.56,0
310.56,0
322.79,0
384.61,0
877.29,0.0146
1018.03,0.0664
1768.37,0.2172
1776.88,0.3888
1759.43,0.4832
1800,0.568
1769.46,0.4633
1828.46,0.6566
1822.03,0.5663
1823.13,0.5238
1873.99,0.2792
1686.01,0.057
1400.08,0.0183
1386.97,0.0151
1217.88,0
1174.61,0
384.61,0
440.4,0
310.56,0
579.89,0
387.47,0
404.25,0
322.79,0
478.42,0
883.4,0.0112
1057.19,0.0337
1823.74,0.1119
1850.96,0.1195
1826.46,0.2091
1841.77,0.2618
1795.61,0.2704
1885.59,0.2612
1920.17,0.2775
1978.52,0.2391
2062.59,0.2071
1847.29,0.1215
1514.54,0.0384
1423.42,0.0069
1211.33,0
1127.45,0
384.61,0
359.72,0
382.17,0
310.56,0
416.52,0
310.56,0
408.01,0
